city,district,special provider,provider type,name,specialties,address,mon-fri,sat-sun,appointment tel,foreign lang. service,appointment recommended,website,cn_address,lat,long
Tianjin,Hedong District,No,Wellness Checkup,Meinian Health Daguangming Bridge Clinic,Physical Checkup,"6F Tianxing Riverside Square, Shiyijing Road, Hedong District, Tianjin",7:30 am - 10:00 am,Saturday: 7:30 am - 10:00 am Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,天津市河东区十一经路天星河畔广场6层,39.11963,117.221647
Tianjin,Heping District,No,Wellness Checkup,Ikang Guobin Tianjin Nanjing Road Jili Building VIP Branch,Physical Checkup,"9F Jili Building, 209 Nanjing Road, Heping District, Tianjin",Tuesday - Sunday: 7:40 am - 3:00 pm Monday is closed.,7:40 am - 3:00 pm,"00-818-010
150-0136-975  Yang Ying",Eng,Yes,,天津市和平区南京路209号吉利大厦9层,39.118497,117.196642
Tianjin,TEDA,No,Private,Tianjin Teda Puhua Hospital,Cardiovascular Diseases,"61 Third Ave, Economic and Technical Development Zone, Tianjin",8:30 am - 5:00 pm,Closed,0-650889,Eng,"",,天津市经济技术开发区第三大街61号,39.028369,117.714463
Tianjin,TEDA,No,Private,Tianjin Western Hospital,Family Medicine,"1F Jiafu Yuan, Second Avenue, Zhanwang Road, TEDA, Tianjin",8:00 am - 5:00 pm,Closed,"0-6609933
156900871",Eng,"",,天津市泰达开发区第二大街展望路加孚园一层,39.031739,117.691174
Tianjin,Nankai District,No,Private,Tianjin Amcare Women’s & Children’s Hospital,"OB/GYN, Pediatrics","21 East Shuishang Gongyuan Road, Nankai District, Tianjin",8:00 am - 4:30 pm Inpatient: 24 hours (Obstetrics),8:00 am - 4:30 pm Inpatient: 24 hours (Obstetrics),"00-1000-016
0-589801","Eng
Ru
/Korea","",,天津市南开区水上公园东路21号,39.080436,117.177451
Tianjin,Nankai District,No,Private,Tianjin Nankai Deji Clinic (Temporarily Closed),"Family Medicine, Dental Center, Traditional Chinese Medicine","Unit 9, No.7, Changshi Road, Nankai District, Tianjin",8:30 am - 5:00 pm,Saturday: 8:30 am - 5:00 pm Sunday is closed.,"0-3661369
188037893",Eng,"",,天津市南开区长实道7增9号,39.0974,117.161056
Tianjin,Nankai District,No,Private,ACUPUNCTURE ZHAO,"Internal Medicine, Traditional Chinese Medicine, Gynecology, Dermatology","95 Lingyin Road, Nankai District, Tianjin",8:30 am - 5:00 pm,"8:30 am - 12:00 am, 2:00 pm - 5:30 pm","0-761166
0-761199",Eng,"",,天津市南开区灵隐道95号,39.127294,117.154724
Tianjin,Hexi District,No,Private,IMHealthcare Medical Clinic- Hexi,Family Medicine,"61 Aiguo Road, Hexi District, Tianjin",8:30 am - 5:00 pm,8:30 am - 5:00 pm,0-881380,Eng,"",,天津市河西区爱国道61号,39.096172,117.217833
Tianjin,Hexi District,Yes,Private,Tianjin United Family Hospital,"General Medicine, Family Medicine","22 Tianxiaoyuan, Tanjiang Road, Hexi District, Tianjin",8:30 am - 5:30 pm,Saturday: 8:30 am - 5:30 pm Sunday is closed.,"0-58568500
0-58568555",Eng,Yes,,天津市河西区潭江道天潇园22号,39.053635,117.221
Tianjin,Heping District,No,Private,Tianjin New Century Women’s and Children's Hospital,"Internal Medicine, Pediatric Surgery, Urology, Neurology, ENT","33 Chifeng Road, Heping District, Tianjin",Outpatient: 8:00 am - 5:00 pm Emergency: 5:00 pm - 8:00 am,Outpatient: 8:00 am - 5:00 pm Emergency: 5:00 pm - 8:00 am,"0-60975151
0-6097573
0-6097500 ",Eng,"",,天津市和平区赤峰道33号,39.127799,117.207498
Tianjin,TEDA,No,Public,"Teda Hospital, International Department","Western Rehabilitation, Psychology, Traumatic Orthopedics, Cardiovascular Medicine and Surgery, Neurology and Neurosurgery, Pediatric","Consulting Room 2, VIP Clinic, F3, OP Building A, No.65 Third Ave, TEDA, Tianjin",9:00 am - 4:30 pm,Emergency only,0-650100,Eng,"",www.tedahospital.com.cn,天津市经济技术开发区第三大街65号门诊楼A区三层特需门诊2诊室,39.027968,117.715091
Tianjin,Nankai District,No,Public,"Tianjin First Central Hospital, International Medical Center","Internal Medicine, Surgery, Comprehensive Pediatric Internal Medicine, Gynecology & Obstetrics","24 Fukang Road, Nankai District, Tianjin","8:00 am - 12:00 pm, 2:00 pm - 5:00 pm",Emergency only,"0-366360
155998607  After working hours",Eng,Yes,http://www.tj-fch.com/,天津市南开区复康路24号,39.101957,117.152539
Tianjin,Heping District,No,Public,"Tianjin Medical University General Hospital, International Medical Center","Internal Medicine, Surgery, Comprehensive Pediatric Internal Medicine, Gynecology, Physical Examination","2F Second Inpatient Dept., 154 Anshan Road, Heping District, Tianjin","8:00 am - 11:30 am, 2:00 pm - 4:30 pm",Closed,0-603613,Eng,Yes,www.tjmugh.com.cn,天津市和平区鞍山道154号第二住院部二楼,39.117369,117.183134
Tianjin,Hexi District,No,Dental,Renew Dental Clinic,Dental,"1F, Crystal Hotel, 28 Youyi Road, Hexi District, Tianjin",9:00 am - 6:00 pm Monday is closed.,9:00 am - 6:00 pm,"0-8351686
0-8351696",Eng,Yes,,天津市河西区友谊路28号水晶宫酒店一层,39.088708,117.203499
Tianjin,Heping District,No,Dental,ARRAIL Dental-Tianjing International Clinic,Dental," Room302, Tianjin Internatinal Building, 75 Nanjing Road, Heping District, Tianjing",9:00 am - 6:00 pm,9:00 am - 6:00 pm,0-331619 ,Eng,Yes,,天津市和平区南京路75号天津国际大厦302室,39.116221,117.208911
Wenzhou,Lucheng District,No,Public,The 2nd Affiliated Hospital & Yuying Children’s Hospital of Wenzhou Medical University,Orthopedics、Pediatric、Cardiovascular Medicine、Gynecology & Obstetrics,"Outpatient Building, Building No. 8, 109 West Xueyuan Road, Lucheng District, Wenzhou","9:00 am - 11:30 am, 1:30 pm - 4:30 pm",Closed,"0577-8800888
0577-880018
English: 0577-880096",Eng,Yes,https://www.wzhealth.com/,温州市鹿城区学院西路109号8幢门诊大楼,28.006091,120.671227
Urumqi,Shuimogou District,No,Wellness Checkup,Meinian Health Urumqi Clinic,Physical Checkup,"103 East Kunlun Road, Shuimogou District, Urumqi",9:30 am - 6:00 pm,Saturday: 9:30 am - 1:30 pm Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,乌鲁木齐市水磨沟区昆仑东路103号,43.83482,87.61466
Urumqi,New District,No,Private,Xinjiang Jia Yin Hospital International Clinic,"GP, Dental Clinic","655 Yingbin Road, New District, Urumqi",10:00 am - 8:00 pm,Closed,0991-3773519,Eng,"",,乌鲁木齐市新市区迎宾路655号,43.885224,87.515514
Wuxi,Binhu District,No,Wellness Checkup,Meinian Health Wuxi Jianzhu Clinic,Physical Checkup,"400 Jianzhu Road, Binhu District, Wuxi",7:30 am - 9:30 am Monday is closed.,7:30 am - 9:30 am,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,无锡市滨湖区建筑路400号,31.549899,120.274474
Wuxi,Xishan District,No,Private,Wuxi Friendship Complex Polyclinic,"Internal Medicine, Pediatrics, Traditional Chinese Medicine,Gynecology, Clinical laboratory","8-9 Friendship South Road, Xishan District, Wuxi",9:00 am - 12:00 pm 2:00 pm - 5:00 pm 7:00 pm - 9:00 pm,9:00 am - 12:00 pm 2:00 pm - 5:00 pm 7:00 pm - 9:00 pm,"0510-8813333
English: 1396180395",Eng,"",,无锡市锡山区友谊南路8-9号,31.580664,120.362812
Wuxi,Xishan District,Yes,Private,Wuxi United Family Healthcare Center,General Medicine,"10 Middle Huaxia Road, Xishan District, Wuxi",8:00 am - 5:00 pm,Saturday: 9:00 am - 4:00 pm (Please make appointment one day in advance.) Sunday is closed.,"0510-881975
0510-8819733",Eng,"",,无锡市锡山区华夏中路10号,31.589296,120.354549
Wuxi,Chongan District,No,Public,"Wuxi No.2 People's Hospital, Puren International Medical Center","Dermatology, Cerebral Surgery, Neurosurgery, Ophthalmology","6F Outpatient Building, No.68 Zhongshan Road, Chongan District, Wuxi 3F Outpatient Building, No.1205 Guangrui Road, Xishan District, Wuxi","7:45 am - 11:30 am, 1:30 pm - 5:00 pm",Closed,"0510-6856070
0510-6856 ext. 5179","Eng
Jp",Yes,http://www.wx2h.com/,南院区：无锡市崇安区中山路68号门诊楼6层 东院区：无锡市锡山区广瑞路1205号门诊楼3层,31.569489,120.304862
Wuxi,Singapore Industrial Park,No,Dental,Tokushinkai Wuxi Dental Clinic,Dental,"1F Building B, 6-7 The Euro-Plaza, 8 Xingchuang 6th Road, Singapore Industrial Park, Wuxi",Tuesday，Wednesday，Thursday: 09:30 am - 6:00 pm Monday，Friday: 09:30 am - 2:00 pm,Saturday is closed. Sunday：09:30 am - 6:00 pm,0510-858111,"Eng
Jp",Yes,,无锡市新加坡工业园行创六路8号6-7欧陆风情广场B楼1楼,31.527768,120.385357
Wuhan,Wuchang District,No,Wellness Checkup,Meinian Health Wuchang Clinic,Physical Checkup,"4F Guangze Building, 108 Zhongbei Road, Wuchang District, Wuhan",7:30 am - 10:30 am,Saturday: 7:30 am - 10:30 am Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,武汉市武昌区中北路108号广泽大厦4楼,30.559647,114.346664
Wuhan,Jiang'an District,No,Wellness Checkup,Meinian Health Hankou Clinic,Physical Checkup,"1-3F Huaqiao Building, 107 Huangxiaohe Road, Jiang'an District, Wuhan",7:30 am - 10:30 am,Saturday: 7:30 am - 10:30 am Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,武汉市江岸区黄孝河路107号花桥大厦1-3层,30.623057,114.285636
Wuhan,Hanyang District,No,Wellness Checkup,Meinian Health Hanyang Clinic,Physical Checkup,"1-2F Hanjiang Yangguang City, 25 Longyang Avenue, Hanyang District, Wuhan",7:30 am - 10:30 am,Saturday: 7:30 am - 10:30 am Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,武汉市汉阳区龙阳大道25号汉江阳光城1-2层,30.56417,114.211653
Wuhan,Wuchang District,No,Private,Global Doctor-Wuhan Clinic (Temporarily Closed),Family Medicine,"7F, Outpatient Department, 241 Liuyang Road, Wuchang District, Wuhan",9:00 am - 6:00 pm 24hours emergency service,Saturday: 9:00 am - 6:00 pm Sunday is closed. 24hours emergency service,07-87656685,Eng,"",,武汉市武昌区刘杨路241号门诊楼7楼,30.554235,114.316223
Wuhan,East Lake High-Tech Development Zone,No,Private,Wuhan Optics Valley Hospital,"Internal Medicine, Surgery, OB/GYN, Dentistry","3F Optics Valley Capital Tower, Lu Lane, East Lake High-Tech Development Zone, Wuhan",8:00 am - 5:00 pm ,8:00 am - 5:00 pm ,"07-6788530
07-67885306",Eng,"",,武汉市东湖新技术开发区鲁巷光谷资本大厦3楼,30.504561,114.399489
Wuhan,Wuchang District,No,Public,"Zhongnan Hospital of Wuhan University, VIP Department","Cardiovascular Diseases, First Aid Center","Emergency Center, 1F, Outpatient Building, 169 Donghu Road, Wuchang District, Wuhan",8:00 am - 5:30 pm,Only for emergency. Please make appointment.,07-678130,Fr,"",http://www.znhospital.com/wap/index.jhtml,武汉市武昌区东湖路169号门诊部1楼急救中心,30.552487,114.354456
Wuhan,Qiaokou District,No,Public,"Wuhan Tongji Hospital,VIP Department","Respiratory Medicine, General Surgery, OB/GYN, Urology Surgery","3F, General Medical Building, 1095 Jiefang Avenue, Qiaokou District, Wuhan","8:00 am - 11:30 am, 2:30 pm - 5:00 pm",Closed,"07-8366396
159608966 ","","",http://www.tjh.com.cn/,武汉市硚口区解放大道1095号综合医疗楼3楼,30.579162,114.259507
Xi'an,Yanta District,No,Wellness Checkup,Xi’an Puhui Health Checkup Center,Physical Checkup,"4F Gaoke Plaza, 4th Gaoxin Road, Yanta District, Xi’an",8:00 am - 12:00 pm,8:00 am - 12:00 pm,13991177199 ,Eng,Yes,,西安市雁塔区高新四路高科广场4层,34.242362,108.900347
Xi'an,Beilin District,No,Wellness Checkup,Meinian Health Delipu Clinic,Physical Checkup,"west zone of Zijing Mansion, 436 East Youyi Road, Beilin District, Xi'an",8:00 am - 12:00 pm,Saturday: 8:00 am - 12:00 pm Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,西安市碑林区友谊东路436号紫晶大厦西区,34.240697,108.948622
Xi'an,Beilin District,No,Wellness Checkup,Meinian Health Jianguo Clinic,Physical Checkup,"East Building, Jianguo Hotel, 2 Huzhu Road, Beilin District, Xi'an",7:50 am - 5:00 pm,"Saturday: 7:50 am - 12:00 pm, Sunday is closed.","01-13913 ext. 8308
1500058316 ",Eng,Yes,,西安市碑林区互助路2号建国饭店东楼,34.258858,108.996088
Xi'an,Beilin District,No,Wellness Checkup,Meinian Health Nanmen Clinic ,Physical Checkup,"City Lijing Mansion, 48 west of South Huancheng Road, Beilin District, Xi'an",7:30 am - 10:00 am,"Saturday: 7:30 am - 12:00 pm, Sunday is closed.","01-13913 ext. 8308
1500058316 ",Eng,Yes,,西安市碑林区环城南路西段48号城市郦景大厦,34.250441,108.941279
Xi'an,Yanta District,No,Private,Xi’an Liren Hospital,Family Medicine,"30 Keji Road, Yanta District, Xi’an (30m east of intersection between Gaoxin Road and Keji Road)",8:30 am - 5:30 pm,Saturday: 8:30 am - 5:30 pm Sunday：closed,"137018885  Dr. Tian
18691808758  Dr. Zhang",Eng,Yes,,西安市雁塔区科技路30号（高新路与科技路十字向东30米）,34.229962,108.906158
Xi'an,High Tech Zone,No,Private,Xi'an Angel Women's & Children's Hospital,"OB/GYN, Pediatrics","North Section of Tuanlie Road, High Tech Zone, Xi’an",8:30 am - 5:30 pm,8:30 am - 5:30 pm,09-88813333,Eng,"",,西安市高新区团结南路北段,34.216575,108.898716
Xi'an,High Tech Development Zone,No,Public,"Xi'an Gaoxin Hospital, International Medical Department","Gynecology & Obstetrics, Pediatrics, Neurology","3F OP Building, 16 South Tuanjie Road, Gaoxin Development Area, Xi’an","8:00 am - 12:00 pm, 1:00 pm - 5:00 pm",Saturday: 8:00 am -12:00 pm. Sunday is closed.,09-88330088,Eng,"",http://www.gxyy.net/,西安市高新技术产业开发区团结南路16号门诊楼3层,34.230538,108.880098
Xi'an,Lianhu District,No,Dental,Xi’an Haifeng Dental Clinic,Dental,"19 South Taoyuan Road, Lianhu District, Xi’an (north 100m from Jinyuan Neighborhood)",8:30 am - 6:00 pm,8:30 am - 6:00 pm,09-85975,"",Yes,,西安市莲湖区桃园南路19号（锦园小区北100米）,34.247303,108.901356
Xi'an,Lianhu District,No,Dental,Xi’an Jiamei Dental Clinic,Dental,"131 North Laodong Road, Lianhu District, Xi’an (opposite to Datangxishi)",8:30 am - 6:00 pm,8:30 am - 6:00 pm,09-835185 ,Eng,Yes,,西安市莲湖区劳动南路131号（大唐西市对面）,34.245587,108.91038
Xinxiang,Muye District,No,Wellness Checkup,Meinian Health Xinxiang Clinic,Physical Checkup,"100m across Xinyi Street and East Renmin Road, Muye District, Xinxiang",7:30 am - 12:00 pm Monday is closed.,7:30 am - 12:00 pm,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,新乡市牧野区新一街辉龙阳光城怡园11号楼,35.298413,113.917884
Yanbian,Fengman District,No,Wellness Checkup,Meinian Health Baishan Clinic,Physical Checkup,"5769 West Changbai Road, Fengman District, Yanbian",7:30 am - 4:00 pm,"Saturday: 7:30 am - 12:00 pm, Sunday is closed.","01-13913 ext. 8308
1500058316 ",Eng,Yes,,延边市丰满区长白西路5769号,42.903929,129.462772
Changchun,Nanguan District,No,Wellness Checkup,Meinian Health Nanguan Clinic,Physical Checkup,"438 Jiefang Road, Nanguan District, Changchun","8:00 am - 12:00 pm, 1:00 pm - 4:00 pm","Saturday: 8:00 am - 12:00 pm, Sunday is closed.","01-13913 ext. 8308
1500058316 ",Eng,Yes,,长春市南关区解放大路438号,43.879754,125.345082
Changchun,Nanguan District,No,Wellness Checkup,Ikang Guobin Changchun Yatai Hongcheng Xiyu Branch,Physical Checkup,"6988 Yatai Street, Nanguan District, Changchun",7:40 am - 3:00 pm,"Saturday: 7:40 am - 11:30 am, Sunday is closed.","00-818-010
13501398081  Luo Liming",Eng,Yes,,长春市南关区亚泰大街6988号,43.848653,125.338146
Changchun,Chaoyang District,No,Wellness Checkup,Meinian Health Jianshe Road Clinic,Physical Checkup,"888 Jianshe Street, Chaoyang District, Changchun","8:00 am - 12:00 pm, 1:00 pm - 4:00 pm","Saturday: 8:00 am - 12:00 pm, Sunday is closed.","01-13913 ext. 8308
1500058316 ",Eng,Yes,,长春市朝阳区建设街888号,43.891589,125.305307
Changchun,Jingyue Economic Development Area,No,Private,Jilin Heart Hospital,Cardiovascular Diseases,"5558 Jingyue Revenue, Jingyue Economic Development Area, Changchun",8:00 am - 4:30 pm,8:00 am - 4:30 pm,031-81970888,Eng,"",,长春市净月经济开发区净月大街5558号,43.806858,125.45135
Changchun,Nanguan District,No,Dental,Jilin Baihe Dental Hospital,Dental,"1180 Minkang Road, Nanguan District, Changchun",8:00 am - 8:00 pm,8:00 am - 8:00 pm,"031-88656666
031-85118166
13810083",Eng,Yes,,长春市南关区民康路1180号,43.88113,125.339456
Changsha,Tianxin District,No,Wellness Checkup,Meinian Health Tianxin Clinic,Physical Checkup,"3F Hezhuang, 758 South Furong Road, Tianxin District, Changsha",8:00 am - 12:00 pm,Saturday: 8:00 am - 12:00 pm Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,长沙市天心区芙蓉南路一段758号和庄3楼,28.128483,112.98529
Changsha,Furong District,No,Wellness Checkup,Meinian Health Furong Clinic,Physical Checkup,"132 First Yuanda Road, Furong District, Changsha",8:00 am - 12:00 pm,Saturday: 8:00 am - 12:00 pm Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,长沙市芙蓉区远大一路132号,28.197275,113.016914
Changsha,Furong District,No,Private,"Hunan Want Want Hospital, International Medical Center","Neurology, General Surgery, OB/GYN, Pediatrics","No.5 Service Counter, Outpatient Building, 318 Renmin East Road, Furong District, Changsha",8:00 am - 5:30 pm ,Saturday: 8:00 am - 12:00 pm. Sunday is closed.,"1557515588  Dr. Sun  For foreign members
18613950011  Dr. Liao  For Chinese members",Eng,"",,长沙市芙蓉区人民东路318号门诊5号收费处,28.183304,113.032339
Changsha,Kaifu District,No,Public,"Xiangya Hospital, International Medical Center","Neurology, Endocrinology, Cardiothoracic Surgery","1F, Region D, 87 Xiangya Road, Kaifu District, Changsha","8:00 am - 12:00 pm, 2:30 pm – 5:30 pm",Closed,"0731-8975088
0731-8975089",Eng,"",https://www.xiangya.com.cn/,长沙市开福区湘雅路87号医疗D区1楼,28.211544,112.984076
Zhengzhou,Jinshui District,No,Wellness Checkup,Meinian Health Jinshui Clinic,Physical Checkup,4th Floor，Zhengzhou International Plaza，Cultural Road and Agricultural Road intersection，Jinshui District，Zhengzhou City,7:30 am - 5:00 pm,Saturday: 7:30 am - 5:00 pm Sunday: 8:00 am - 12:00 pm,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,郑州市金水区文化路与农业路交叉口向东200米路南 郑州时代国际广场4楼,34.786417,113.670213
Zhengzhou,Jinshui District,No,Wellness Checkup,Meinian Health Zhongzhou Clinic,Physical Checkup,"1F Summit Mansion, 1 Fucai Road, Jinshui District, Zhengzhou",Tuesday - Sunday: 7:20 am - 12:00 pm Monday is closed.,7:20 am - 12:00 pm,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,郑州市金水区福彩路1号山顶大厦1楼,34.808019,113.699039
Zhengzhou,Huiji District,No,Dental,Huiji Ibyer Ao Hua Dental Clinic,Dental,"7F Bojin Trade City, Nanyang Road, Huiji District, Zhengzhou",8:30 am - 6:00 pm,8:30 am - 6:00 pm,0371-6373610,Eng,Yes,,郑州市惠济区南阳路博金商贸城7楼,34.800911,113.632962
Chongqing,Jiangbei District,No,Wellness Checkup,Meinian Health Jiangbei Clinic,Physical Checkup,"Building No.9, 6 Haier Road, Jiangbei District, Chongqing", 8:00 am - 12:00 pm,Saturday: 8:00 am - 12:00 pm Sunday is closed.,"01-13913 ext. 8308
1500058316 ",Eng,Yes,,重庆市江北区海尔路6号9栋,29.589314,106.563113
Chongqing,Yuzhong District,No,Private,Global Doctor Chongqing Clinic,"General Medicine, Family Medicine, Emergency Medical Treatment","701 Business Tower, Hilton Hotel, 139 Zhongshan Road, Yuzhong District, Chongqing Suit 2, F3,No.343,Jinkai Avenue, Liangjiang New Area,Chongqing",8:00 am - 6:00 pm 24 hours emergency service,Closed. 24 hours emergency service,"03-89038837  H
03-63085550","Eng
/Japanes
Span
/Portuguese","",,重庆市渝中区中山路139号希尔顿饭店商务楼701室 重庆市两江新区金开大道343号3楼2号,29.824896,106.435194
Chongqing,Yuzhong District,No,Public,"Third Hospital Affiliated to Third Military Medical University, People's Liberation Army of China (Chongqing Daping Hospital), VIP Clinic","Cardiovascular Medicine, Geriatrics, Gastroenterology, Pneumology, Neurology","19F, Region A, Inpatient Building, 10 Changjiangzhi Road, Daping, Yuzhong District, Chongqing"," 8:00 am - 11:30 am, 3:00 pm - 6:00 pm",Closed,"03-6875789
1365833700  Wang Chun","","",www.dph-fsi.com,重庆市渝中区大坪长江支路10号住院部A区19楼,29.544059,106.52241
